UF;Municípios;R$ Transferido;;Saldo em conta;% em Saldo;% Executado*;% Executado*
SE;RIBEIROPOLIS;156489,14;;2453,68;0,0156795545;0,984320445;0,984320445
SE;RIACHUELO;91639,2;;1676,43;0,0182938088;0,981706191;0,981706191
SE;RIACHAO DO DANTAS;163070;;63,80;0,0003912430;0,999608757;0,999608757
SE;PROPRIA;227476,44;;229005,73;1,0067228501;0;0
SE;PORTO DA FOLHA;221593,4;;0,00;0,0000000000;1;1
SE;POCO VERDE;185467,68;;55548,62;0,2995056605;0,700494339;0,700494339
SE;POCO REDONDO;265203,94;;0,00;0,0000000000;1;1
SE;PIRAMBU;77981,94;;17,80;0,0002282580;0,999771742;0,999771742
SE;PEDRINHAS;79820,34;;3043,83;0,0381335133;0,961866487;0,961866487
SE;PACATUBA;124039,81;;0,00;0,0000000000;1;1
SE;NOSSA SENHORA DO SOCORRO;1314962,39;;38655,80;0,0293968864;0,970603114;0,970603114
SE;NOSSA SENHORA DE LOURDES;62012,95;;0,00;0,0000000000;1;1
SE;NOSSA SENHORA DAS DORES;210365,58;;211768,28;1,0066679159;0;0
SE;NOSSA SENHORA DA GLORIA;277476,24;;2368,78;0,0085368751;0,991463125;0,991463125
SE;NOSSA SENHORA APARECIDA;75218,63;;31435,64;0,4179235915;0,582076408;0,582076408
SE;NEOPOLIS;156870,08;;0,00;0,0000000000;1;1
SE;MURIBECA;68533;;68991,86;1,0066954606;0;0
SE;MONTE ALEGRE DE SERGIPE;127482,54;;0,00;0,0000000000;1;1
SE;MOITA BONITA;98046,77;;98705,08;1,0067142446;0;0
SE;MARUIM;148273,42;;0,00;0,0000000000;1;1
SE;MALHADOR;105372,8;;106090,66;1,0068125740;0;0
SE;MALHADA DOS BOIS;46021,12;;46327,98;1,0066678082;0;0
SE;MACAMBIRA;64502,22;;64940,86;1,0068003861;0;0
SE;LARANJEIRAS;228615,77;;55,43;0,0002424592;0,999757541;0,999757541
SE;LAGARTO;729429,56;;1821,75;0,0024974996;0,9975025;0,9975025
SE;JAPOATA;110030,48;;110765,35;1,0066787857;0;0
SE;JAPARATUBA;156950;;38,29;0,0002439630;0,999756037;0,999756037
SE;ITAPORANGA D'AJUDA;262814,68;;224814,27;0,8554098652;0,144590135;0,144590135
SE;ITABI;52992,21;;53345,56;1,0066679612;0;0
SE;ITABAIANINHA;314375,29;;6986,92;0,0222247747;0,977775225;0,977775225
SE;ITABAIANA;669820,96;;150,05;0,0002240151;0,999775985;0,999775985
SE;INDIAROBA;152519,63;;3597,04;0,0235841118;0,976415888;0,976415888
SE;ILHA DAS FLORES;73642,85;;74143,65;1,0068003886;0;0
SE;GENERAL MAYNARD;44102,78;;44396,85;1,0066678336;0;0
SE;GARARU;99582,56;;0,00;0,0000000000;1;1
SE;FREI PAULO;129709,18;;56289,04;0,4339634249;0,566036575;0,566036575
SE;FEIRA NOVA;56879,79;;13050,53;0,2294405447;0,770559455;0,770559455
SE;ESTANCIA;494985,81;;307081,06;0,6203835621;0,379616438;0,379616438
SE;DIVINA PASTORA;54333,9;;17544,62;0,3229037489;0,677096251;0,677096251
SE;CRISTINAPOLIS;152047,28;;49,03;0,0003224655;0,999677535;0,999677535
SE;CEDRO DE SAO JOAO;58666,78;;59062,15;1,0067392483;0;0
SE;CARMOPOLIS;136634,59;;39510,81;0,2891713584;0,710828642;0,710828642
SE;CARIRA;176072,14;;144823,89;0,8225258692;0,177474131;0,177474131
SE;CAPELA;261998,25;;124735,80;0,4760940197;0,52390598;0,52390598
SE;CANINDE DE SAO FRANCISCO;229040,79;;0,00;0,0000000000;1;1
SE;CANHOBA;47882,36;;48201,63;1,0066678000;0;0
SE;CAMPO DO BRITO;153337;;11240,60;0,0733065079;0,926693492;0,926693492
SE;BREJO GRANDE;72438,18;;72923,98;1,0067064081;0;0
SE;BOQUIM;211433,22;;13150,36;0,0621962812;0,937803719;0,937803719
SE;AREIA BRANCA;155861,11;;48218,20;0,3093664609;0,690633539;0,690633539
SE;ARAUA;90744,65;;91353,93;1,0067142250;0;0
SE;AQUIDABA;173109;;145,91;0,0008428793;0,999157121;0,999157121
SE;AMPARO DE SAO FRANCISCO;38553,32;;38810,81;1,0066788022;0;0
SP;VOTUPORANGA;662099,53;;77743,54;0,1174197178;0,882580282;0,882580282
SP;VOTORANTIM;837884,82;;328952,10;0,3925982333;0,607401767;0,607401767
SP;VISTA ALEGRE DO ALTO;74759,11;;22,99;0,0003075210;0,999692479;0,999692479
SP;VIRADOURO;156813,14;;50874,49;0,3244274683;0,675572532;0,675572532
SP;VINHEDO;555477,04;;1688,46;0,0030396576;0,996960342;0,996960342
SP;VERA CRUZ;94519,49;;72627,83;0,7683899903;0,23161001;0,23161001
SP;VARZEA PAULISTA;834219,43;;3497,41;0,0041924341;0,995807566;0,995807566
SP;VARGEM GRANDE DO SUL;317995,97;;37912,24;0,1192223914;0,880777609;0,880777609
SP;VALPARAISO;208256,19;;45556,97;0,2187544582;0,781245542;0,781245542
SP;VALINHOS;884364,85;;345322,95;0,3904756617;0,609524338;0,609524338
SP;URUPES;119606,66;;87020,86;0,7275586493;0,272441351;0,272441351
SP;URU;31111,3;;11,53;0,0003706049;0,999629395;0,999629395
SP;URANIA;76494,75;;77004,81;1,0066679086;0;0
SP;UBIRAJARA;51750,52;;52103,48;1,0068204146;0;0
SP;UBATUBA;632547,65;;1630,13;0,0025770865;0,997422914;0,997422914
SP;UBARANA;60480,08;;20,37;0,0003368051;0,999663195;0,999663195
SP;TURIUBA;35969,93;;2,26;0,0000628303;0,99993717;0,99993717
SP;TUPI PAULISTA;129232,59;;130114,00;1,0068203384;0;0
SP;TUPA;472900;;2305,03;0,0048742440;0,995125756;0,995125756
SP;TUIUTI;63820,04;;21683,19;0,3397551929;0,660244807;0,660244807
SP;TRES FRONTEIRAS;57614;;58004,38;1,0067757837;0;0
SP;TREMEMBE;350927,76;;327520,45;0,9332987792;0,066701221;0,066701221
SP;TRABIJU;34302,66;;9,92;0,0002891904;0,99971081;0,99971081
SP;TORRINHA;81610,31;;1835,71;0,0224936041;0,977506396;0,977506396
SP;TIETE;313605,49;;90,04;0,0002871123;0,999712888;0,999712888
SP;TAUBATE;1999929,72;;214327,17;0,1071673509;0,892832649;0,892832649
SP;TATUI;833808,36;;404,37;0,0004849676;0,999515032;0,999515032
SP;TAQUARIVAI;57870,92;;45185,63;0,7808002707;0,219199729;0,219199729
SP;TAQUARITUBA;181479,05;;524,78;0,0028916836;0,997108316;0,997108316
SP;TAQUARITINGA;416128,68;;0,00;0,0000000000;1;1
SP;TAQUARAL;40508,85;;0,00;0,0000000000;1;1
SP;TAPIRATIBA;110006,14;;9277,33;0,0843346562;0,915665344;0,915665344
SP;TANABI;205327,3;;23680,92;0,1153325447;0,884667455;0,884667455
SP;TAMBAU;181416,24;;49841,27;0,2747343347;0,725265665;0,725265665
SP;TAGUAI;119892,13;;41761,56;0,3483261162;0,651673884;0,651673884
SP;TABOAO DA SERRA;1855000;;27839,39;0,0150077574;0,984992243;0,984992243
SP;TABATINGA;134947,63;;135864,52;1,0067944135;0;0
SP;TABAPUA;103448,88;;104151,76;1,0067944670;0;0
SP;SUZANO;1901232,55;;165772,58;0,0871921638;0,912807836;0,912807836
SP;SUZANAPOLIS;47086;;29084,93;0,6176980419;0,382301958;0,382301958
SP;SUMARE;1814449,6;;307563,40;0,1695078221;0,830492178;0,830492178
SP;SOROCABA;4080717,35;;590237,60;0,1446406476;0,855359352;0,855359352
SP;SOCORRO;307490,8;;115,69;0,0003762389;0,999623761;0,999623761
SP;SEVERINIA;148810,27;;149802,52;1,0066678866;0;0
SP;SETE BARRAS;105000;;0,00;0,0000000000;1;1
SP;SERTAOZINHO;856925,43;;1116,13;0,0013024821;0,998697518;0,998697518
SP;SERRANA;339063,78;;98894,04;0,2916679570;0,708332043;0,708332043
SP;SERRA NEGRA;223948,65;;132251,92;0,5905457345;0,409454266;0,409454266
SP;SERRA AZUL;124475,48;;41692,95;0,3349491000;0,6650509;0,6650509
SP;SEBASTIANOPOLIS DO SUL;44516,8;;125,56;0,0028205082;0,997179492;0,997179492
SP;SARUTAIA;45230,46;;13,57;0,0003000191;0,999699981;0,999699981
SP;SAO VICENTE;2290386,1;;73894,58;0,0322629359;0,967737064;0,967737064
SP;SAO SIMAO;128244,88;;0,00;0,0000000000;1;1
SP;SAO SEBASTIAO;622162,39;;1356,23;0,0021798650;0,997820135;0,997820135
SP;SAO ROQUE;633786,58;;6230,22;0,0098301545;0,990169846;0,990169846
SP;SAO PEDRO DO TURVO;68227,64;;68682,57;1,0066678255;0;0
SP;SAO PEDRO;268781,17;;0,00;0,0000000000;1;1
SP;SAO MIGUEL ARCANJO;253240,37;;84132,11;0,3322223467;0,667777653;0,667777653
SP;SAO MANUEL;307199,63;;63174,13;0,2056452021;0,794354798;0,794354798
SP;SAO LUIS DO PARAITINGA;93628,83;;89,54;0,0009563294;0,999043671;0,999043671
SP;SAO LOURENCO DA SERRA;131115,33;;23305,07;0,1777448144;0,822255186;0,822255186
SP;SAO JOSE DOS CAMPOS;4323740,63;;46816,60;0,0108278003;0,9891722;0,9891722
SP;SAO JOSE DO RIO PRETO;2832047,23;;89075,22;0,0314525899;0,96854741;0,96854741
SP;SAO JOSE DO RIO PARDO;403391,17;;18849,25;0,0467269772;0,953273023;0,953273023
SP;SAO JOAQUIM DA BARRA;385932,04;;664,75;0,0017224535;0,998277546;0,998277546
SP;SAO JOAO DE IRACEMA;35433,26;;35670,89;1,0067064109;0;0
SP;SAO JOAO DAS DUAS PONTES;39121,27;;39384,28;1,0067229413;0;0
SP;SAO JOAO DA BOA VISTA;634899,9;;237571,57;0,3741874428;0,625812557;0,625812557
SP;SAO CARLOS;1640578,87;;14165,93;0,0086347144;0,991365286;0,991365286
SP;SAO CAETANO DO SUL;1121852,11;;399791,60;0,3563674716;0,643632528;0,643632528
SP;SAO BERNARDO DO CAMPO;4991686,4;;45610,07;0,0091372066;0,990862793;0,990862793
SP;SAO BENTO DO SAPUCAI;94719,31;;19,95;0,0002106223;0,999789378;0,999789378
SP;SANTOS;2675840;;417420,48;0,1559960536;0,844003946;0,844003946
SP;SANTO ANTONIO DO PINHAL;63345,59;;29768,55;0,4699387913;0,530061209;0,530061209
SP;SANTO ANTONIO DA ALEGRIA;64019,87;;14,64;0,0002286790;0,999771321;0,999771321
SP;SANTO ANDRE;4305636,35;;87085,00;0,0202258140;0,979774186;0,979774186
SP;SANTO ANASTACIO;168119,22;;126022,12;0,7495997186;0,250400281;0,250400281
SP;SANTANA DE PARNAIBA;942908,31;;361384,55;0,3832658448;0,616734155;0,616734155
SP;SANTA ROSA DE VITERBO;208596,49;;112385,35;0,5387691327;0,461230867;0,461230867
SP;SANTA LUCIA;74759,08;;15,37;0,0002055938;0,999794406;0,999794406
SP;SANTA ISABEL;417321,93;;213405,19;0,5113682619;0,488631738;0,488631738
SP;SANTA GERTRUDES;210642,68;;20216,03;0,0959730953;0,904026905;0,904026905
SP;SANTA FE DO SUL;249760,65;;13294,74;0,0532299223;0,946770078;0,946770078
SP;SANTA ERNESTINA;56426,46;;56803,32;1,0066787816;0;0
SP;SANTA CRUZ DO RIO PARDO;353713,91;;43377,93;0,1226356351;0,877364365;0,877364365
SP;SANTA CRUZ DAS PALMEIRAS;261404,71;;181092,63;0,6927672803;0,30723272;0,30723272
SP;SANTA BRANCA;125196,1;;38,35;0,0003063194;0,999693681;0,999693681
SP;SANTA BARBARA D'OESTE;1306521,02;;136955,93;0,1048248960;0,895175104;0,895175104
SP;SALTO DE PIRAPORA;340862,21;;0,00;0,0000000000;1;1
SP;SALTO;816092,31;;0,00;0,0000000000;1;1
SP;SALMOURAO;54719,37;;55092,57;1,0068202540;0;0
SP;SALESOPOLIS;146772,04;;35044,88;0,2387708177;0,761229182;0,761229182
SP;SALES OLIVEIRA;100497,15;;101168,35;1,0066787964;0;0
SP;RUBIACEA;42318,71;;42605,44;1,0067754901;0;0
SP;ROSANA;143940,21;;24513,18;0,1703011271;0,829698873;0,829698873
SP;RIO GRANDE DA SERRA;371829,61;;1394,55;0,0037505082;0,996249492;0,996249492
SP;RIO DAS PEDRAS;266354,7;;24460,72;0,0918351356;0,908164864;0,908164864
SP;RIO CLARO;1380467,57;;0,00;0,0000000000;1;1
SP;RINOPOLIS;81444,74;;20,14;0,0002472842;0,999752716;0,999752716
SP;RINCAO;94268,28;;22641,93;0,2401860944;0,759813906;0,759813906
SP;RIFAINA;45179,08;;9108,47;0,2016081337;0,798391866;0,798391866
SP;RIBEIRAO PRETO;4217255,95;;523428,17;0,1241158175;0,875884182;0,875884182
SP;RIBEIRAO PIRES;843097,44;;83907,93;0,0995234074;0,900476593;0,900476593
SP;RIBEIRAO BRANCO;142804,05;;30036,96;0,2103368917;0,789663108;0,789663108
SP;RESTINGA;67810,22;;0,00;0,0000000000;1;1
SP;REGISTRO;411247,21;;3857,96;0,0093811214;0,990618879;0,990618879
SP;REGENTE FEIJO;164596,56;;66055,38;0,4013168926;0,598683107;0,598683107
SP;RANCHARIA;226680,19;;0,00;0,0000000000;1;1
SP;QUATA;121319,46;;29217,61;0,2408320149;0,759167985;0,759167985
SP;QUADRA;46178;;16745,08;0,3626202954;0,637379705;0,637379705
SP;PROMISSAO;304219,36;;249224,80;0,8192272839;0,180772716;0,180772716
SP;PRESIDENTE VENCESLAU;298989,61;;9379,18;0,0313695851;0,968630415;0,968630415
SP;PRESIDENTE PRUDENTE;1507894,07;;1469,99;0,0009748629;0,999025137;0,999025137
SP;PRESIDENTE EPITACIO;333885,42;;293753,39;0,8798029875;0,120197012;0,120197012
SP;PRAIA GRANDE;2057873,69;;195468,04;0,0949854410;0,905014559;0,905014559
SP;PRADOPOLIS;171647,58;;2975,15;0,0173328980;0,982667102;0,982667102
SP;PRACINHA;47828,21;;0,00;0,0000000000;1;1
SP;POTIRENDABA;148039,51;;537,47;0,0036305848;0,996369415;0,996369415
SP;POTIM;197766,06;;10024,12;0,0506867559;0,949313244;0,949313244
SP;PORTO FERREIRA;410265,2;;242388,06;0,5908082382;0,409191762;0,409191762
SP;PORTO FELIZ;392840,33;;42519,70;0,1082365958;0,891763404;0,891763404
SP;PORANGABA;81125,01;;27,10;0,0003340523;0,999665948;0,999665948
SP;PONTAL;366776,86;;238415,93;0,6500299119;0,349970088;0,349970088
SP;PONGAI;43962,99;;21617,25;0,4917147355;0,508285264;0,508285264
SP;POMPEIA;174605,01;;25114,46;0,1438358498;0,85616415;0,85616415
SP;POLONI;59052,75;;59448,78;1,0067063769;0;0
SP;POA;809178,32;;91745,16;0,1133806452;0,886619355;0,886619355
SP;PLATINA;44728,04;;45033,10;1,0068203302;0;0
SP;PLANALTO;54359,68;;82,98;0,0015264991;0,998473501;0,998473501
SP;PITANGUEIRAS;300148,6;;92841,98;0,3093200501;0,69067995;0,69067995
SP;PIRASSUNUNGA;542237,11;;339,01;0,0006252062;0,999374794;0,999374794
SP;PIRAPORA DO BOM JESUS;156797,62;;536,02;0,0034185468;0,996581453;0,996581453
SP;PIRAJUI;202615,37;;24299,72;0,1199302896;0,88006971;0,88006971
SP;PIRAJU;227245,41;;122483,40;0,5389917447;0,461008255;0,461008255
SP;PIRACICABA;2509000;;0,00;0,0000000000;1;1
SP;PIRACAIA;212954,96;;13091,74;0,0614765676;0,938523432;0,938523432
SP;PIQUETE;118737,69;;41439,19;0,3489977782;0,651002222;0,651002222
SP;PINHALZINHO;127588,31;;768,76;0,0060253169;0,993974683;0,993974683
SP;PINDORAMA;146258,2;;75305,20;0,5148784820;0,485121518;0,485121518
SP;PINDAMONHANGABA;1162964,98;;43119,78;0,0370774535;0,962922546;0,962922546
SP;PILAR DO SUL;223699,92;;179969,32;0,8045122233;0,195487777;0,195487777
SP;PIEDADE;405686,32;;287875,32;0,7096007576;0,290399242;0,290399242
SP;PIACATU;58601,71;;16,57;0,0002827563;0,999717244;0,999717244
SP;PERUIBE;487695,5;;75743,37;0,1553087326;0,844691267;0,844691267
SP;PEREIRAS;73947,65;;463,91;0,0062734921;0,993726508;0,993726508
SP;PEREIRA BARRETO;203623,74;;34273,52;0,1683178985;0,831682102;0,831682102
SP;PENAPOLIS;459851,11;;188175,03;0,4092086023;0,590791398;0,590791398
SP;PEDREIRA;355118,41;;58637,47;0,1651208959;0,834879104;0,834879104
SP;PEDRANOPOLIS;38698,78;;38954,69;1,0066128700;0;0
SP;PEDRA BELA;59246,87;;4541,71;0,0766573829;0,923342617;0,923342617
SP;PEDERNEIRAS;348084,52;;18296,88;0,0525644749;0,947435525;0,947435525
SP;PAULISTANIA;34925,13;;0,00;0,0000000000;1;1
SP;PAULINIA;755190,52;;760311,10;1,0067805141;0;0
SP;PARDINHO;61199,46;;12338,05;0,2016039030;0,798396097;0,798396097
SP;PARAPUA;95209,39;;23,61;0,0002479797;0,99975202;0,99975202
SP;PARANAPANEMA;164231,16;;145500,75;0,8859509365;0,114049064;0,114049064
SP;PARAIBUNA;152955,24;;84785,72;0,5543171976;0,445682802;0,445682802
SP;PARAGUACU PAULISTA;342466,54;;81494,44;0,2379632182;0,762036782;0,762036782
SP;PANORAMA;130842,62;;55053,28;0,4207595354;0,579240465;0,579240465
SP;PALMITAL;175786,85;;30,11;0,0001712870;0,999828713;0,999828713
SP;PALMARES PAULISTA;108403,45;;2360,04;0,0217708938;0,978229106;0,978229106
SP;PACAEMBU;121821,88;;3870,34;0,0317704833;0,968229517;0,968229517
SP;OURINHOS;778701,53;;3601,27;0,0046247116;0,995375288;0,995375288
SP;OSVALDO CRUZ;252940,7;;92459,51;0,3655382862;0,634461714;0,634461714
SP;OSCAR BRESSANE;39321,31;;39589,49;1,0068202204;0;0
SP;OSASCO;4189422,97;;50172,68;0,0119760359;0,988023964;0,988023964
SP;ORIENTE;61656,2;;58629,28;0,9509064782;0,049093522;0,049093522
SP;ONDA VERDE;49472,5;;13,67;0,0002763151;0,999723685;0,999723685
SP;OLIMPIA;402397,75;;31814,53;0,0790623954;0,920937605;0,920937605
SP;NOVO HORIZONTE;307759,14;;309833,22;1,0067392962;0;0
SP;NOVA ODESSA;433234,43;;295519,50;0,6821237638;0,317876236;0,317876236
SP;NOVA LUZITANIA;47873,88;;48190,46;1,0066127918;0;0
SP;NOVA INDEPENDENCIA;47120,25;;236,01;0,0050086746;0,994991325;0,994991325
SP;NOVA GRANADA;171668,6;;172816,80;1,0066884684;0;0
SP;NOVA EUROPA;96477,79;;23853,02;0,2472384577;0,752761542;0,752761542
SP;NOVA CANAA PAULISTA;35199,17;;35436,39;1,0067393635;0;0
SP;NOVA ALIANCA;64271,08;;64702,11;1,0067064378;0;0
SP;NHANDEARA;98144,91;;98809,93;1,0067758990;0;0
SP;NAZARE PAULISTA;154679,46;;27511,12;0,1778589090;0,822141091;0,822141091
SP;NATIVIDADE DA SERRA;62489,77;;62907,73;1,0066884548;0;0
SP;NARANDIBA;52190,14;;52538,14;1,0066679262;0;0
SP;NANTES;42392,93;;42682,06;1,0068202410;0;0
SP;MURUTINGA DO SUL;50071,6;;0,00;0,0000000000;1;1
SP;MORUNGABA;118537,86;;26753,64;0,2256970052;0,774302995;0,774302995
SP;MORRO AGUDO;253451,62;;60,89;0,0002402431;0,999759757;0,999759757
SP;MONTEIRO LOBATO;51025,43;;9,78;0,0001916691;0,999808331;0,999808331
SP;MONTE MOR;430944,39;;87,31;0,0002026015;0,999797398;0,999797398
SP;MONTE CASTELO;48244,99;;48566,68;1,0066678426;0;0
SP;MONTE AZUL PAULISTA;157442,77;;10507,51;0,0667385997;0,9332614;0,9332614
SP;MONTE APRAZIVEL;200303,09;;358,22;0,0017883898;0,99821161;0,99821161
SP;MONTE ALTO;369842,77;;36801,82;0,0995066633;0,900493337;0,900493337
SP;MONTE ALEGRE DO SUL;70351,51;;74,97;0,0010656488;0,998934351;0,998934351
SP;MONGAGUA;413416,75;;226003,74;0,5466729154;0,453327085;0,453327085
SP;MONCOES;37357,3;;13317,90;0,3565006036;0,643499396;0,643499396
SP;MOJI MIRIM;654346,26;;135,22;0,0002066490;0,999793351;0,999793351
SP;MOGI GUACU;1060950,31;;1068158,88;1,0067944464;0;0
SP;MOGI DAS CRUZES;2747383,6;;0,00;0,0000000000;1;1
SP;MOCOCA;491126,81;;19665,10;0,0400407789;0,959959221;0,959959221
SP;MIRASSOLANDIA;52270,07;;52619,17;1,0066787743;0;0
SP;MIRASSOL;431241,27;;5867,17;0,0136053073;0,986394693;0,986394693
SP;MIRANDOPOLIS;225863,75;;134785,30;0,5967549020;0,403245098;0,403245098
SP;MIRACATU;161844,67;;10267,99;0,0634434857;0,936556514;0,936556514
SP;MIGUELOPOLIS;175813,51;;20552,47;0,1168992645;0,883100736;0,883100736
SP;MAUA;2901935,12;;125916,32;0,0433904670;0,956609533;0,956609533
SP;MATAO;588991,19;;15372,79;0,0261002036;0,973899796;0,973899796
SP;MARTINOPOLIS;208147,71;;36,08;0,0001733384;0,999826662;0,999826662
SP;MARILIA;1565780,95;;20645,35;0,0131853373;0,986814663;0,986814663
SP;MARIAPOLIS;47776,83;;20138,97;0,4215216874;0,578478313;0,578478313
SP;MARACAI;120708,56;;121518,08;1,0067064009;0;0
SP;MANDURI;80673,14;;24168,77;0,2995888099;0,70041119;0,70041119
SP;MAIRIPORA;694245,97;;0,00;0,0000000000;1;1
SP;MAIRINQUE;350727,93;;0,00;0,0000000000;1;1
SP;MACAUBAL;70819,68;;71294,63;1,0067064692;0;0
SP;MACATUBA;146909,06;;9246,92;0,0629431568;0,937056843;0,937056843
SP;LUTECIA;39583,94;;0,00;0,0000000000;1;1
SP;LUPERCIO;50631,49;;34349,29;0,6784175224;0,321582478;0,321582478
SP;LUIZIANIA;57516,94;;0,00;0,0000000000;1;1
SP;LUIS ANTONIO;126103,88;;126948,21;1,0066955117;0;0
SP;LUCIANOPOLIS;38128,06;;12,09;0,0003170893;0,999682911;0,999682911
SP;LUCELIA;173078,78;;3137,55;0,0181278722;0,981872128;0,981872128
SP;LOUVEIRA;360633,62;;0,00;0,0000000000;1;1
SP;LOURDES;37528,58;;20,17;0,0005374571;0,999462543;0,999462543
SP;LORENA;620265;;0,00;0,0000000000;1;1
SP;LINS;551394,7;;386421,32;0,7008070988;0,299192901;0,299192901
SP;LINDOIA;70020,37;;0,00;0,0000000000;1;1
SP;LIMEIRA;1949630,53;;0,00;0,0000000000;1;1
SP;LENCOIS PAULISTA;488540,48;;207763,23;0,4252733161;0,574726684;0,574726684
SP;LEME;720746,14;;692,21;0,0009604075;0,999039592;0,999039592
SP;LAVRINHAS;65909,65;;44323,19;0,6724840748;0,327515925;0,327515925
SP;LAVINIA;101010,99;;94652,04;0,9370469490;0,062953051;0,062953051
SP;LARANJAL PAULISTA;219880,38;;0,00;0,0000000000;1;1
SP;LAGOINHA;52412,39;;52757,21;1,0065789787;0;0
SP;JUQUITIBA;244750,6;;36059,58;0,1473319371;0,852668063;0,852668063
SP;JUQUIA;156323,74;;29,85;0,0001909499;0,99980905;0,99980905
SP;JUNQUEIROPOLIS;166983,06;;17034,11;0,1020110064;0,897988994;0,897988994
SP;JUNDIAI;2593916,84;;797993,97;0,3076405372;0,692359463;0,692359463
SP;JUMIRIM;43683,24;;9,23;0,0002112939;0,999788706;0,999788706
SP;JULIO MESQUITA;51727,68;;52080,48;1,0068203329;0;0
SP;JOSE BONIFACIO;276557,27;;13616,47;0,0492356249;0,950764375;0,950764375
SP;JOANOPOLIS;108090,56;;0,00;0,0000000000;1;1
SP;JAU;1051609,85;;59780,10;0,0568462724;0,943153728;0,943153728
SP;JARINU;228604,23;;0,00;0,0000000000;1;1
SP;JARDINOPOLIS;334913,09;;178305,72;0,5323940011;0,467605999;0,467605999
SP;JANDIRA;851912,64;;347192,34;0,4075445341;0,592455466;0,592455466
SP;JAMBEIRO;62152,35;;21306,49;0,3428106902;0,65718931;0,65718931
SP;JALES;361901,09;;300436,98;0,8301632360;0,169836764;0,169836764
SP;JAGUARIUNA;417904,28;;76010,63;0,1818852633;0,818114737;0,818114737
SP;JACUPIRANGA;150922,72;;67,39;0,0004465199;0,99955348;0,99955348
SP;JACAREI;1535978,26;;2929,24;0,0019070843;0,998092916;0,998092916
SP;JABOTICABAL;547112,87;;22124,34;0,0404383468;0,959561653;0,959561653
SP;JABORANDI;64019,87;;4061,53;0,0634417096;0,93655829;0,93655829
SP;ITUVERAVA;312166,74;;314248,24;1,0066679109;0;0
SP;ITUPEVA;447547,5;;118476,72;0,2647243477;0,735275652;0,735275652
SP;ITU;1195000,03;;844,41;0,0007066192;0,999293381;0,999293381
SP;ITATINGA;167084,07;;143176,37;0,8569121521;0,143087848;0,143087848
SP;ITATIBA;828624,29;;287142,71;0,3465294386;0,653470561;0,653470561
SP;ITARIRI;148467,71;;45,11;0,0003038371;0,999696163;0,999696163
SP;ITARARE;369871,31;;9843,29;0,0266127427;0,973387257;0,973387257
SP;ITAQUAQUECETUBA;2319064,06;;856,47;0,0003693171;0,999630683;0,999630683
SP;ITAPURA;52469,89;;3607,72;0,0687579105;0,93124209;0,93124209
SP;ITAPUI;120651,47;;5722,82;0,0474326587;0,952567341;0,952567341
SP;ITAPORANGA;127257,16;;24,73;0,0001943309;0,999805669;0,999805669
SP;ITAPOLIS;319566,03;;87700,17;0,2744352083;0,725564792;0,725564792
SP;ITAPIRA;532896,65;;98991,62;0,1857613854;0,814238615;0,814238615
SP;ITAPEVI;1559032,53;;1008527,46;0,6468931473;0,353106853;0,353106853
SP;ITAPEVA;660997,63;;234717,05;0,3550951461;0,644904854;0,644904854
SP;ITAPETININGA;1137689,79;;283701,17;0,2493660157;0,750633984;0,750633984
SP;ITAPECERICA DA SERRA;1205014,19;;0,04;0,0000000332;0,999999967;0,999999967
SP;ITAOCA;43460,29;;1821,79;0,0419184962;0,958081504;0,958081504
SP;ITANHAEM;703600,64;;182048,92;0,2587389915;0,741261009;0,741261009
SP;ITAI;211938,7;;213340,22;1,0066128555;0;0
SP;ITABERA;149151,34;;4560,18;0,0305741806;0,969425819;0,969425819
SP;IRAPURU;71803,1;;16,59;0,0002310485;0,999768951;0,999768951
SP;IRACEMAPOLIS;195438,74;;41337,13;0,2115093968;0,788490603;0,788490603
SP;IPUA;134450,92;;5159,56;0,0383750442;0,961624956;0,961624956
SP;IPORANGA;48541,88;;1077,32;0,0221936192;0,977806381;0,977806381
SP;IPIGUA;55244,17;;55615,57;1,0067228813;0;0
SP;IPERO;277230,97;;207830,57;0,7496657751;0,250334225;0,250334225
SP;IPAUSSU;126240,9;;35,63;0,0002822382;0,999717762;0,999717762
SP;INUBIA PAULISTA;47245,86;;0,00;0,0000000000;1;1
SP;INDAIATUBA;1638546,35;;204636,68;0,1248891617;0,875110838;0,875110838
SP;ILHABELA;264881,69;;10212,06;0,0385532877;0,961446712;0,961446712
SP;ILHA SOLTEIRA;209432,31;;21631,23;0,1032850662;0,896714934;0,896714934
SP;ILHA COMPRIDA;96362,65;;30985,04;0,3215461592;0,678453841;0,678453841
SP;IGUAPE;241300;;6742,90;0,0279440530;0,972055947;0,972055947
